,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variable,,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,,,,
E01021102,855,17.26%,17.26%,26.23%,21.13%,18.11%,16.99%,28.13%,28.61%,18.30%,7.97%,15.87%,25.56%,27.65%,19.67%,11.24%,13.09%,29.06%,33.65%,19.21%,4.98%,39.34%,33.68%,17.17%,6.42%,3.40%,37.97%,32.86%,17.42%,7.10%,4.64%,37.15%,35.97%,16.90%,6.42%,3.56%,Rother,East Sussex,South East,SPN
E01021103,1150,13.15%,19.86%,26.05%,22.21%,18.73%,13.68%,30.50%,27.15%,18.69%,9.99%,11.82%,26.79%,26.29%,19.05%,16.05%,12.61%,28.85%,32.95%,18.95%,6.64%,31.88%,37.11%,20.21%,7.14%,3.66%,29.71%,31.20%,22.26%,9.47%,7.36%,33.67%,35.30%,20.15%,7.08%,3.81%,Rother,East Sussex,South East,SPN
E01021104,649,19.67%,21.08%,25.80%,22.73%,10.72%,19.26%,35.95%,17.91%,16.62%,10.26%,16.75%,33.18%,19.00%,18.33%,12.74%,16.14%,37.44%,22.83%,18.99%,4.60%,39.58%,30.86%,14.72%,7.54%,7.30%,38.89%,28.37%,17.49%,7.68%,7.57%,38.04%,33.87%,13.01%,7.48%,7.61%,Rother,East Sussex,South East,SPN
E01021105,582,24.53%,30.29%,23.86%,12.87%,8.45%,24.96%,45.08%,16.08%,8.26%,5.62%,21.00%,43.68%,17.45%,11.03%,6.84%,22.55%,46.48%,18.41%,10.36%,2.19%,47.45%,35.52%,9.65%,3.62%,3.75%,46.37%,34.81%,10.89%,3.63%,4.30%,47.51%,38.09%,6.93%,3.60%,3.88%,Rother,East Sussex,South East,SPN
E01021106,997,35.26%,34.12%,15.35%,9.59%,5.69%,35.46%,42.46%,12.54%,6.43%,3.11%,31.76%,39.86%,16.29%,8.11%,3.99%,29.07%,46.96%,14.91%,8.01%,1.06%,50.45%,37.86%,6.74%,2.92%,2.03%,44.77%,41.17%,8.66%,3.17%,2.23%,47.25%,42.45%,4.97%,3.11%,2.22%,Rother,East Sussex,South East,SPN
E01021107,768,32.27%,57.53%,6.38%,2.30%,1.53%,32.61%,57.92%,6.39%,2.20%,0.89%,25.41%,57.56%,13.50%,2.10%,1.44%,31.60%,59.53%,6.30%,2.05%,0.51%,38.39%,53.70%,6.25%,1.28%,0.38%,34.95%,55.99%,7.53%,0.77%,0.77%,38.35%,58.17%,2.32%,0.77%,0.39%,Rother,East Sussex,South East,SPN
E01021108,646,38.30%,48.58%,7.90%,2.98%,2.24%,38.69%,51.12%,6.77%,1.95%,1.47%,29.84%,55.58%,9.96%,3.11%,1.51%,36.37%,53.84%,6.72%,2.47%,0.60%,45.45%,46.94%,5.81%,0.75%,1.04%,43.58%,49.40%,5.22%,0.60%,1.19%,49.02%,47.21%,2.11%,0.60%,1.06%,Rother,East Sussex,South East,SPN
E01021109,766,24.12%,31.81%,18.71%,16.42%,8.94%,24.16%,41.12%,15.10%,12.12%,7.50%,19.70%,39.28%,18.61%,12.58%,9.83%,21.61%,42.83%,18.05%,12.93%,4.57%,38.57%,38.46%,12.89%,6.55%,3.53%,37.57%,37.77%,12.28%,7.18%,5.20%,37.69%,41.86%,10.39%,6.42%,3.64%,Rother,East Sussex,South East,SPN
E01021110,1232,26.42%,42.62%,16.20%,9.61%,5.15%,26.62%,48.58%,14.18%,6.57%,4.06%,22.39%,45.93%,18.83%,7.81%,5.04%,24.43%,50.57%,15.53%,7.80%,1.66%,38.30%,45.23%,10.43%,3.29%,2.75%,37.14%,44.36%,11.97%,3.30%,3.23%,37.18%,50.77%,5.99%,3.24%,2.82%,Rother,East Sussex,South East,SPN
E01021111,561,34.15%,33.72%,20.46%,7.06%,4.61%,34.11%,48.44%,9.98%,4.46%,3.02%,30.48%,47.18%,13.06%,5.11%,4.17%,32.21%,49.94%,10.73%,6.15%,0.97%,55.62%,33.43%,6.77%,2.16%,2.02%,55.86%,31.84%,8.10%,2.03%,2.17%,55.90%,35.99%,4.13%,1.92%,2.06%,Rother,East Sussex,South East,SPN
E01021112,688,34.16%,41.04%,13.38%,6.36%,5.06%,34.22%,49.08%,10.02%,4.12%,2.57%,28.41%,47.78%,14.77%,5.82%,3.22%,32.48%,50.59%,10.89%,4.85%,1.19%,48.44%,42.73%,5.97%,1.30%,1.56%,46.10%,44.68%,6.23%,1.30%,1.69%,49.34%,44.83%,3.05%,1.19%,1.59%,Rother,East Sussex,South East,SPN
E01021113,750,42.13%,44.38%,8.38%,2.50%,2.63%,42.88%,47.05%,6.46%,1.94%,1.68%,36.90%,48.34%,10.09%,2.94%,1.73%,42.34%,48.15%,6.35%,2.30%,0.86%,51.00%,41.63%,5.13%,1.37%,0.88%,48.81%,43.05%,6.01%,0.88%,1.25%,53.35%,42.35%,2.53%,0.88%,0.88%,Rother,East Sussex,South East,SPN
E01021114,794,24.70%,25.26%,23.11%,18.99%,7.95%,24.74%,37.14%,16.62%,14.97%,6.53%,22.30%,35.08%,17.74%,16.29%,8.59%,22.08%,38.44%,21.47%,15.79%,2.22%,40.88%,33.49%,14.03%,6.74%,4.86%,40.21%,31.49%,16.40%,6.84%,5.06%,39.65%,35.40%,13.15%,6.77%,5.03%,Rother,East Sussex,South East,SPN
E01021115,798,17.96%,26.04%,25.24%,20.36%,10.40%,17.91%,38.96%,17.94%,16.40%,8.79%,16.00%,35.24%,19.94%,17.29%,11.53%,14.84%,40.55%,22.87%,16.96%,4.78%,36.27%,35.20%,15.29%,8.27%,4.98%,34.76%,33.33%,17.20%,8.47%,6.24%,34.20%,39.00%,13.12%,8.50%,5.18%,Rother,East Sussex,South East,SPN
E01021116,782,24.81%,24.44%,22.59%,18.52%,9.63%,25.25%,36.19%,18.50%,12.31%,7.74%,22.46%,32.59%,21.65%,13.10%,10.20%,19.67%,39.01%,23.54%,13.41%,4.37%,43.06%,33.43%,12.78%,6.57%,4.17%,39.19%,33.11%,15.25%,6.56%,5.89%,40.16%,37.38%,11.43%,6.56%,4.47%,Rother,East Sussex,South East,SPN
E01021117,947,37.79%,34.40%,14.96%,7.28%,5.58%,37.97%,42.63%,10.84%,4.93%,3.63%,31.51%,43.33%,14.88%,5.15%,5.13%,36.22%,44.52%,11.40%,6.39%,1.48%,51.55%,36.29%,8.08%,1.99%,2.09%,48.70%,37.72%,9.48%,1.80%,2.30%,51.94%,39.18%,5.10%,1.63%,2.14%,Rother,East Sussex,South East,SPN
E01021118,1056,27.48%,35.50%,21.57%,8.86%,6.59%,27.44%,49.08%,13.37%,6.82%,3.30%,22.18%,48.81%,16.39%,7.98%,4.65%,25.20%,51.21%,14.60%,7.95%,1.04%,48.90%,37.24%,8.63%,3.18%,2.04%,47.54%,37.07%,10.24%,3.03%,2.12%,49.26%,39.49%,6.13%,3.03%,2.09%,Rother,East Sussex,South East,SPN
E01021119,521,37.74%,29.67%,20.07%,9.43%,3.09%,38.97%,46.13%,10.65%,3.15%,1.10%,34.99%,46.02%,13.23%,3.98%,1.77%,39.17%,45.79%,11.28%,3.41%,0.35%,59.35%,34.82%,3.43%,1.37%,1.03%,63.06%,30.41%,3.95%,1.55%,1.03%,62.96%,32.00%,2.61%,1.39%,1.04%,Rother,East Sussex,South East,SPN
E01021120,936,32.55%,29.95%,23.57%,7.97%,5.96%,32.87%,47.53%,10.57%,5.72%,3.31%,28.79%,47.85%,11.46%,7.51%,4.38%,30.78%,49.21%,11.51%,7.20%,1.29%,58.64%,30.79%,5.45%,2.77%,2.35%,57.61%,31.03%,6.31%,2.61%,2.44%,58.64%,32.12%,4.23%,2.59%,2.42%,Rother,East Sussex,South East,SPN
E01021121,899,34.25%,26.35%,19.70%,10.74%,8.96%,35.05%,38.64%,14.94%,7.33%,4.04%,30.29%,39.14%,14.29%,10.74%,5.54%,33.59%,39.49%,16.51%,8.98%,1.42%,55.63%,31.68%,6.30%,3.55%,2.84%,53.51%,32.62%,7.56%,3.47%,2.84%,54.74%,34.24%,4.74%,3.37%,2.91%,Rother,East Sussex,South East,SPN
E01021122,1044,30.05%,12.48%,26.96%,14.74%,15.77%,30.39%,34.11%,19.24%,8.21%,8.04%,27.98%,29.93%,19.86%,12.18%,10.06%,27.48%,34.19%,22.89%,9.78%,5.67%,56.56%,28.38%,9.59%,2.90%,2.57%,56.57%,25.97%,7.86%,3.03%,6.57%,54.22%,30.90%,9.25%,2.95%,2.68%,Rother,East Sussex,South East,SPN
E01021123,739,28.63%,54.17%,9.11%,4.49%,3.59%,28.44%,54.97%,10.16%,3.99%,2.43%,22.60%,54.62%,14.60%,5.24%,2.94%,26.77%,57.44%,10.69%,3.80%,1.30%,34.02%,54.43%,8.09%,2.18%,1.28%,32.01%,56.30%,8.35%,1.93%,1.41%,34.89%,58.75%,3.11%,1.95%,1.30%,Rother,East Sussex,South East,SPN
E01021124,932,36.36%,50.72%,7.37%,3.06%,2.49%,36.86%,52.94%,7.11%,1.88%,1.20%,32.30%,48.64%,15.11%,2.03%,1.92%,28.63%,60.37%,7.97%,2.31%,0.72%,48.04%,45.07%,5.74%,0.57%,0.57%,37.74%,52.80%,8.28%,0.43%,0.75%,41.19%,55.78%,1.95%,0.43%,0.65%,Rother,East Sussex,South East,SPN
E01021125,623,20.00%,33.38%,25.56%,13.38%,7.68%,20.04%,45.46%,17.25%,11.20%,6.04%,16.71%,42.42%,20.81%,12.02%,8.04%,17.64%,47.73%,20.19%,11.33%,3.11%,39.60%,38.01%,14.30%,4.77%,3.31%,37.23%,36.70%,17.15%,4.52%,4.39%,37.74%,42.37%,12.13%,4.36%,3.41%,Rother,East Sussex,South East,SPN
E01021126,721,30.77%,28.39%,22.54%,11.38%,6.93%,31.33%,43.94%,12.81%,8.31%,3.62%,28.28%,41.69%,15.24%,9.29%,5.50%,28.65%,45.66%,14.92%,9.69%,1.08%,56.55%,30.23%,6.83%,3.36%,3.03%,53.54%,32.10%,7.94%,3.16%,3.26%,54.99%,33.45%,5.16%,3.25%,3.14%,Rother,East Sussex,South East,SPN
E01021127,706,37.24%,39.05%,13.40%,5.80%,4.51%,37.94%,47.02%,7.90%,4.46%,2.68%,31.04%,49.16%,10.50%,6.18%,3.14%,36.44%,48.36%,8.63%,5.45%,1.12%,45.62%,44.85%,5.67%,2.32%,1.55%,46.11%,43.78%,6.22%,2.07%,1.81%,47.90%,45.01%,3.54%,1.97%,1.57%,Rother,East Sussex,South East,SPN
E01021128,900,32.27%,48.20%,8.63%,7.30%,3.60%,31.92%,52.83%,10.45%,2.80%,1.99%,26.54%,53.43%,13.59%,3.89%,2.54%,32.55%,52.40%,10.95%,3.10%,1.00%,42.45%,50.46%,5.24%,0.92%,0.92%,42.34%,50.57%,5.14%,0.82%,1.13%,47.98%,48.08%,2.28%,0.73%,0.93%,Rother,East Sussex,South East,SPN
E01021129,861,29.66%,59.55%,6.93%,1.48%,2.39%,29.86%,60.80%,6.02%,2.08%,1.24%,23.18%,61.59%,11.53%,1.79%,1.91%,28.86%,62.44%,5.51%,2.39%,0.80%,38.52%,53.86%,5.80%,1.36%,0.45%,35.15%,57.57%,5.69%,0.91%,0.68%,38.13%,58.90%,1.71%,0.80%,0.46%,Rother,East Sussex,South East,SPN
E01021130,681,29.92%,51.80%,11.08%,5.26%,1.94%,29.91%,58.14%,8.33%,2.27%,1.35%,23.73%,58.66%,13.38%,2.06%,2.18%,29.76%,59.13%,7.92%,2.65%,0.54%,40.44%,52.49%,5.12%,1.11%,0.83%,38.28%,54.37%,5.55%,0.83%,0.97%,45.00%,51.53%,1.81%,0.83%,0.83%,Rother,East Sussex,South East,SPN
E01021131,635,38.72%,46.35%,8.24%,3.73%,2.95%,40.50%,48.65%,7.00%,2.48%,1.37%,32.64%,53.31%,8.91%,3.25%,1.90%,39.79%,49.50%,7.09%,2.92%,0.70%,46.19%,47.59%,4.20%,1.24%,0.78%,43.15%,50.31%,4.67%,1.09%,0.78%,51.81%,44.09%,2.20%,1.10%,0.79%,Rother,East Sussex,South East,SPN
E01021132,539,25.08%,33.23%,18.92%,13.54%,9.23%,25.36%,41.14%,14.30%,12.04%,7.16%,21.59%,40.72%,15.88%,12.56%,9.25%,23.53%,42.31%,17.51%,12.40%,4.25%,40.46%,37.54%,13.69%,5.08%,3.23%,38.77%,37.23%,13.08%,5.38%,5.54%,39.21%,41.57%,10.87%,5.04%,3.31%,Rother,East Sussex,South East,SPN
E01021133,767,20.21%,19.42%,26.45%,19.68%,14.24%,20.12%,34.66%,22.08%,15.68%,7.45%,17.88%,31.16%,22.88%,17.06%,11.01%,16.74%,35.65%,26.00%,19.12%,2.49%,42.44%,33.83%,12.48%,6.33%,4.92%,40.62%,32.86%,14.98%,6.52%,5.02%,40.44%,36.23%,11.62%,6.59%,5.12%,Rother,East Sussex,South East,SPN
E01021134,652,31.21%,24.23%,21.28%,15.84%,7.45%,31.27%,35.84%,14.94%,10.17%,7.77%,27.96%,34.14%,16.78%,11.58%,9.54%,28.99%,37.24%,18.17%,12.21%,3.38%,47.64%,30.61%,11.70%,5.08%,4.96%,46.57%,29.79%,12.65%,4.96%,6.03%,47.68%,32.56%,9.63%,5.00%,5.12%,Rother,East Sussex,South East,SPN
E01021135,833,40.26%,39.93%,10.67%,4.29%,4.84%,41.17%,45.16%,8.60%,3.34%,1.73%,34.17%,50.04%,8.28%,4.88%,2.62%,39.14%,47.53%,8.32%,4.08%,0.94%,49.72%,42.68%,5.06%,1.32%,1.21%,48.51%,43.66%,4.96%,1.32%,1.54%,52.30%,42.33%,2.91%,1.23%,1.23%,Rother,East Sussex,South East,SPN
E01021136,607,49.34%,37.62%,8.58%,2.15%,2.31%,50.03%,42.68%,4.59%,2.21%,0.50%,46.47%,44.14%,5.77%,2.67%,0.96%,49.61%,43.40%,4.36%,2.41%,0.22%,55.28%,39.93%,3.14%,1.16%,0.50%,55.45%,39.93%,3.14%,0.99%,0.50%,59.07%,38.44%,1.00%,1.00%,0.50%,Rother,East Sussex,South East,SPN
E01021137,655,43.89%,38.72%,9.38%,5.71%,2.31%,44.81%,42.22%,7.72%,4.05%,1.20%,39.16%,44.13%,10.41%,4.58%,1.72%,44.03%,42.56%,9.08%,4.20%,0.14%,47.42%,44.70%,4.76%,1.77%,1.36%,49.46%,41.96%,5.59%,1.63%,1.36%,54.37%,39.81%,2.77%,1.66%,1.39%,Rother,East Sussex,South East,SPN
E01021138,490,33.70%,45.65%,9.60%,8.70%,2.36%,33.35%,47.76%,7.35%,9.05%,2.50%,27.80%,47.32%,12.69%,8.22%,3.98%,32.13%,49.36%,11.00%,6.59%,0.92%,38.41%,46.38%,9.78%,3.80%,1.63%,37.50%,45.11%,11.78%,3.99%,1.63%,38.72%,49.17%,6.79%,3.67%,1.65%,Rother,East Sussex,South East,SPN
E01021139,629,36.40%,28.74%,18.26%,10.98%,5.62%,36.65%,39.22%,12.75%,6.86%,4.51%,31.87%,40.22%,13.74%,8.85%,5.33%,34.56%,41.20%,13.91%,9.13%,1.20%,53.00%,32.95%,7.28%,2.94%,3.83%,51.60%,32.52%,9.22%,2.82%,3.84%,53.24%,34.48%,5.42%,2.91%,3.96%,Rother,East Sussex,South East,SPN
E01021140,741,22.96%,27.61%,20.37%,16.55%,12.51%,22.86%,36.67%,17.03%,12.61%,10.83%,18.56%,36.06%,19.17%,11.56%,14.65%,20.75%,38.00%,19.65%,14.33%,7.27%,37.33%,37.64%,13.55%,8.07%,3.41%,36.23%,36.54%,14.60%,7.66%,4.97%,36.85%,41.00%,10.97%,7.67%,3.51%,Rother,East Sussex,South East,SPN
E01021141,642,11.89%,11.76%,35.41%,26.83%,14.11%,12.07%,31.43%,22.84%,23.01%,10.65%,11.49%,28.27%,21.65%,24.87%,13.71%,7.97%,32.88%,30.99%,21.11%,7.04%,39.42%,22.13%,24.34%,9.41%,4.70%,38.75%,19.72%,25.14%,9.72%,6.67%,36.47%,24.89%,23.88%,9.84%,4.92%,Rother,East Sussex,South East,SPN
E01021142,248,18.10%,18.10%,22.70%,31.29%,9.82%,16.61%,27.70%,16.20%,24.80%,14.69%,14.62%,25.94%,15.51%,24.61%,19.32%,13.44%,28.94%,27.95%,21.11%,8.57%,27.91%,26.99%,21.17%,15.34%,8.59%,25.94%,23.75%,22.50%,15.63%,12.19%,25.71%,28.25%,21.59%,15.56%,8.89%,Wealden,East Sussex,South East,SPN
E01021143,577,22.34%,26.06%,24.26%,16.56%,10.78%,22.29%,39.59%,15.91%,15.06%,7.15%,19.29%,35.83%,19.23%,15.02%,10.63%,18.65%,41.74%,20.26%,15.01%,4.33%,41.34%,34.27%,12.97%,7.83%,3.59%,40.65%,31.35%,14.84%,7.87%,5.29%,39.01%,37.94%,11.66%,7.64%,3.75%,Wealden,East Sussex,South East,SPN
E01021144,697,19.57%,24.94%,26.06%,20.69%,8.72%,19.49%,37.87%,15.47%,18.08%,9.09%,17.49%,35.26%,16.48%,19.31%,11.46%,16.65%,39.30%,22.81%,17.00%,4.25%,37.58%,31.43%,16.33%,8.17%,6.49%,36.55%,30.16%,17.83%,8.30%,7.17%,35.42%,35.53%,14.12%,8.22%,6.71%,Wealden,East Sussex,South East,SPN
E01021145,949,21.06%,20.83%,26.94%,22.32%,8.85%,21.20%,34.80%,17.07%,16.72%,10.22%,19.08%,31.63%,18.70%,18.43%,12.17%,18.57%,35.65%,22.08%,18.62%,5.08%,40.02%,27.49%,16.29%,10.26%,5.95%,39.16%,24.74%,18.05%,10.87%,7.17%,38.71%,28.69%,15.89%,10.51%,6.19%,Wealden,East Sussex,South East,SPN
E01021146,956,26.55%,34.28%,19.72%,12.97%,6.48%,27.15%,44.70%,11.31%,11.12%,5.71%,22.08%,41.75%,16.75%,12.38%,7.04%,26.26%,45.20%,14.23%,12.07%,2.23%,39.25%,41.39%,10.57%,5.42%,3.37%,38.06%,36.27%,15.86%,5.79%,4.01%,42.84%,39.54%,8.62%,5.50%,3.49%,Wealden,East Sussex,South East,SPN
E01021147,710,13.29%,9.51%,30.78%,34.46%,11.96%,13.31%,26.27%,18.22%,26.97%,15.23%,13.21%,23.19%,16.53%,29.36%,17.70%,8.83%,27.58%,28.60%,27.64%,7.35%,36.20%,17.89%,23.21%,14.11%,8.59%,35.83%,15.09%,23.92%,14.68%,10.47%,32.80%,19.57%,23.98%,14.62%,9.03%,Wealden,East Sussex,South East,SPN
E01021148,598,15.38%,14.88%,31.44%,23.41%,14.88%,15.41%,26.24%,26.00%,22.01%,10.34%,15.55%,22.36%,24.63%,23.59%,13.87%,9.84%,27.52%,34.41%,21.70%,6.52%,33.95%,26.76%,25.25%,9.36%,4.68%,32.82%,24.15%,26.02%,10.54%,6.46%,30.00%,28.93%,26.07%,10.00%,5.00%,Wealden,East Sussex,South East,SPN
E01021149,580,17.46%,17.20%,25.00%,23.41%,16.93%,17.35%,31.07%,19.72%,19.20%,12.65%,16.50%,27.17%,15.89%,24.18%,16.27%,12.46%,32.74%,26.90%,19.63%,8.27%,36.51%,30.69%,19.18%,7.41%,6.22%,34.83%,29.12%,18.50%,10.20%,7.35%,33.00%,34.27%,18.34%,7.76%,6.63%,Wealden,East Sussex,South East,SPN
E01021150,525,23.53%,31.16%,22.26%,17.49%,5.56%,23.64%,40.62%,13.86%,15.32%,6.55%,20.13%,38.66%,16.05%,17.24%,7.93%,21.47%,41.43%,17.86%,16.66%,2.58%,37.20%,35.45%,14.15%,8.11%,5.09%,35.99%,34.87%,15.76%,8.12%,5.25%,36.48%,37.65%,12.11%,8.46%,5.31%,Wealden,East Sussex,South East,SPN
E01021151,725,32.72%,53.64%,8.34%,2.25%,3.05%,32.40%,56.43%,7.36%,2.37%,1.44%,26.24%,55.06%,13.79%,2.72%,2.19%,31.28%,58.00%,7.03%,3.15%,0.54%,40.13%,52.05%,5.83%,1.19%,0.79%,37.27%,53.85%,7.03%,1.06%,0.80%,41.88%,54.36%,2.01%,0.94%,0.81%,Wealden,East Sussex,South East,SPN
E01021152,515,36.99%,49.13%,8.29%,2.50%,3.08%,36.11%,52.91%,7.33%,2.35%,1.30%,30.41%,55.60%,9.46%,2.66%,1.86%,35.13%,54.57%,6.78%,2.63%,0.89%,42.20%,49.90%,6.36%,1.16%,0.39%,39.77%,52.32%,6.18%,1.16%,0.58%,45.14%,50.39%,3.11%,0.97%,0.39%,Wealden,East Sussex,South East,SPN
E01021153,915,26.17%,29.02%,24.53%,13.99%,6.30%,26.69%,46.81%,16.30%,6.96%,3.23%,22.62%,42.06%,21.66%,9.31%,4.34%,25.71%,46.76%,18.82%,7.81%,0.90%,49.91%,39.29%,5.96%,2.42%,2.42%,46.54%,39.71%,8.82%,2.25%,2.68%,52.25%,38.92%,4.06%,2.29%,2.47%,Wealden,East Sussex,South East,SPN
E01021154,614,41.44%,46.00%,8.79%,2.04%,1.73%,42.27%,49.09%,5.87%,1.69%,1.09%,35.23%,50.89%,10.62%,1.90%,1.36%,42.65%,49.45%,5.38%,1.89%,0.63%,48.67%,44.27%,5.81%,0.78%,0.47%,47.41%,46.31%,5.02%,0.78%,0.47%,53.87%,42.97%,2.05%,0.63%,0.47%,Wealden,East Sussex,South East,SPN
E01021155,517,37.24%,38.75%,13.42%,6.05%,4.54%,37.17%,45.81%,9.94%,4.01%,3.06%,31.03%,45.72%,14.70%,4.69%,3.86%,35.76%,47.96%,9.68%,4.69%,1.92%,48.96%,41.40%,6.43%,1.89%,1.32%,46.59%,41.67%,8.14%,2.08%,1.52%,49.23%,44.44%,3.26%,1.72%,1.34%,Wealden,East Sussex,South East,SPN
E01021156,877,28.86%,38.93%,16.11%,6.81%,9.30%,29.16%,49.56%,9.03%,6.77%,5.48%,25.27%,48.32%,12.41%,4.86%,9.14%,28.46%,50.21%,12.51%,4.96%,3.85%,48.61%,39.79%,7.38%,2.40%,1.82%,47.12%,36.18%,6.62%,5.18%,4.89%,50.05%,40.43%,5.73%,1.94%,1.85%,Wealden,East Sussex,South East,SPN
E01021157,736,31.84%,53.63%,8.59%,3.70%,2.25%,31.86%,55.47%,7.73%,4.21%,0.72%,26.34%,53.30%,14.79%,3.92%,1.65%,30.73%,57.16%,8.45%,3.53%,0.13%,38.84%,52.31%,6.61%,1.59%,0.66%,36.29%,52.98%,8.74%,1.32%,0.66%,39.47%,55.60%,2.93%,1.33%,0.67%,Wealden,East Sussex,South East,SPN
E01021158,910,32.48%,43.76%,12.77%,6.63%,4.36%,32.75%,49.00%,10.96%,4.66%,2.63%,26.50%,49.64%,14.41%,5.77%,3.68%,30.91%,50.96%,11.90%,5.43%,0.80%,42.67%,45.45%,7.62%,2.38%,1.88%,41.63%,45.99%,8.23%,2.08%,2.08%,44.12%,47.87%,4.06%,2.03%,1.93%,Wealden,East Sussex,South East,SPN
E01021159,996,28.10%,41.89%,15.18%,9.63%,5.20%,28.47%,47.43%,13.10%,7.39%,3.60%,23.27%,44.30%,18.72%,9.32%,4.39%,26.69%,49.22%,14.79%,7.98%,1.32%,40.07%,44.23%,9.54%,3.82%,2.34%,37.74%,42.52%,13.57%,3.39%,2.78%,39.10%,48.85%,6.47%,3.19%,2.39%,Wealden,East Sussex,South East,SPN
E01021160,826,35.35%,31.92%,18.89%,8.99%,4.85%,35.39%,42.20%,13.22%,6.08%,3.11%,31.70%,40.64%,15.83%,7.79%,4.03%,34.14%,43.14%,14.45%,7.48%,0.78%,53.74%,32.32%,8.28%,3.33%,2.32%,51.42%,33.91%,9.11%,3.24%,2.33%,53.53%,35.68%,5.29%,3.11%,2.39%,Wealden,East Sussex,South East,SPN
E01021161,730,30.61%,43.66%,13.90%,7.07%,4.76%,31.28%,51.20%,10.32%,4.06%,3.15%,26.58%,49.72%,13.27%,6.57%,3.85%,28.07%,53.73%,11.33%,5.47%,1.41%,44.76%,44.76%,6.59%,1.95%,1.95%,41.34%,46.78%,7.84%,1.64%,2.40%,44.99%,47.43%,3.86%,1.67%,2.06%,Wealden,East Sussex,South East,SPN
E01021162,629,26.92%,42.26%,17.02%,9.21%,4.60%,26.92%,49.36%,12.65%,6.28%,4.80%,22.25%,46.19%,17.84%,8.19%,5.52%,25.30%,50.81%,14.74%,8.08%,1.08%,39.89%,42.96%,10.60%,2.79%,3.77%,38.32%,43.50%,11.61%,2.66%,3.92%,39.35%,48.44%,5.82%,2.56%,3.84%,Wealden,East Sussex,South East,SPN
E01021163,874,12.37%,9.28%,34.02%,29.32%,15.01%,12.37%,24.14%,24.06%,26.61%,12.81%,12.37%,20.35%,21.91%,29.07%,16.29%,7.50%,25.29%,34.42%,25.26%,7.53%,33.79%,21.53%,25.09%,13.06%,6.53%,33.18%,18.78%,26.27%,13.48%,8.29%,29.87%,23.46%,26.12%,13.66%,6.89%,Wealden,East Sussex,South East,SPN
E01021164,780,13.29%,12.03%,34.90%,26.76%,13.02%,13.49%,30.05%,22.71%,21.45%,12.29%,13.13%,25.80%,22.69%,22.08%,16.30%,9.80%,30.83%,29.66%,23.50%,6.22%,37.52%,26.31%,18.26%,10.49%,7.41%,37.57%,21.14%,21.23%,11.07%,8.98%,34.95%,28.11%,18.23%,10.92%,7.79%,Wealden,East Sussex,South East,SPN
E01021165,547,15.17%,11.52%,30.16%,26.87%,16.27%,15.36%,23.01%,24.48%,21.61%,15.54%,14.06%,21.33%,22.76%,22.67%,19.17%,9.90%,25.18%,31.87%,23.17%,9.87%,34.19%,23.58%,24.31%,10.97%,6.95%,32.84%,20.41%,24.86%,11.50%,10.39%,30.29%,26.21%,24.85%,11.26%,7.38%,Wealden,East Sussex,South East,SPN
E01021166,1150,26.60%,36.63%,18.01%,11.70%,7.07%,26.80%,45.20%,12.69%,9.26%,6.06%,23.14%,41.44%,17.78%,10.49%,7.14%,24.43%,47.39%,14.86%,10.39%,2.93%,41.57%,39.36%,11.63%,4.18%,3.27%,40.05%,38.60%,12.36%,4.58%,4.42%,40.30%,43.58%,8.61%,4.15%,3.36%,Wealden,East Sussex,South East,SPN
E01021167,1043,36.08%,38.22%,13.80%,6.68%,5.23%,36.38%,45.08%,10.05%,5.00%,3.50%,31.42%,44.04%,14.02%,6.37%,4.15%,35.06%,46.46%,11.17%,5.75%,1.56%,47.22%,40.62%,8.31%,1.89%,1.97%,45.36%,40.55%,9.79%,1.55%,2.75%,48.16%,42.37%,5.88%,1.58%,2.02%,Wealden,East Sussex,South East,SPN
