,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variable,,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,,,,
E01016925,56.8,33.49%,45.71%,11.79%,4.04%,4.98%,37.40%,46.60%,10.11%,3.36%,2.52%,32.69%,51.78%,8.50%,3.89%,3.14%,36.70%,48.15%,9.20%,3.40%,2.55%,43.53%,43.37%,9.76%,1.71%,1.63%,41.15%,46.40%,7.73%,1.81%,2.92%,47.16%,44.84%,5.14%,1.21%,1.65%,Brighton and Hove,Brighton and Hove,Coast to Capital,SPN
E01016926,54.8,35.14%,38.95%,12.72%,6.99%,6.20%,37.68%,43.95%,10.51%,6.61%,1.26%,34.33%,46.44%,8.87%,8.11%,2.26%,37.30%,44.81%,9.93%,6.69%,1.27%,47.11%,41.13%,7.09%,2.19%,2.47%,45.33%,43.03%,6.48%,2.32%,2.85%,49.56%,42.62%,3.35%,1.96%,2.50%,Brighton and Hove,Brighton and Hove,Coast to Capital,SPN
E01016927,46.2,38.03%,52.67%,5.36%,2.52%,1.42%,41.97%,48.62%,8.02%,1.23%,0.16%,36.59%,54.60%,6.25%,2.07%,0.49%,40.95%,50.85%,6.80%,1.23%,0.16%,40.68%,51.33%,6.29%,1.05%,0.65%,38.63%,53.11%,6.93%,0.68%,0.65%,45.34%,51.51%,1.98%,0.52%,0.65%,Brighton and Hove,Brighton and Hove,Coast to Capital,SPN
E01016928,45.3,28.45%,46.27%,16.68%,4.69%,3.91%,29.68%,53.00%,11.85%,3.52%,1.95%,27.32%,54.06%,11.39%,4.76%,2.48%,28.07%,55.27%,11.13%,3.56%,1.97%,43.18%,43.04%,10.15%,1.90%,1.72%,40.01%,46.52%,10.02%,1.30%,2.15%,43.56%,49.39%,4.01%,1.31%,1.74%,Brighton and Hove,Brighton and Hove,Coast to Capital,SPN
E01016929,51.0,33.60%,49.09%,9.93%,3.65%,3.73%,38.23%,47.62%,8.98%,4.35%,0.82%,32.07%,54.25%,6.37%,6.21%,1.10%,37.06%,49.58%,8.14%,4.40%,0.83%,38.91%,50.29%,6.43%,2.28%,2.09%,37.42%,51.67%,7.03%,1.79%,2.09%,44.71%,49.21%,2.16%,1.81%,2.11%,Brighton and Hove,Brighton and Hove,Coast to Capital,SPN
E01016930,59.0,35.62%,58.69%,3.81%,0.65%,1.23%,38.46%,52.56%,7.42%,1.22%,0.35%,33.85%,58.35%,5.82%,1.46%,0.53%,37.82%,54.57%,6.04%,1.22%,0.35%,33.89%,57.17%,7.26%,1.43%,0.26%,33.61%,57.99%,7.27%,0.68%,0.45%,40.71%,57.06%,1.47%,0.50%,0.26%,Brighton and Hove,Brighton and Hove,Coast to Capital,SPN
E01016931,59.0,34.07%,55.04%,4.51%,2.56%,3.82%,37.24%,50.58%,8.30%,2.65%,1.23%,32.50%,56.44%,6.05%,3.48%,1.53%,36.26%,52.69%,7.37%,2.44%,1.24%,33.01%,58.69%,6.83%,0.52%,0.95%,33.30%,58.63%,6.36%,0.60%,1.10%,40.07%,57.00%,1.98%,0.00%,0.95%,Brighton and Hove,Brighton and Hove,Coast to Capital,SPN
E01016932,83.1,31.93%,25.45%,21.63%,12.80%,8.18%,32.64%,40.25%,16.68%,8.92%,1.52%,31.80%,38.50%,15.36%,11.73%,2.60%,30.70%,41.24%,17.38%,9.12%,1.55%,54.73%,30.89%,6.74%,3.13%,4.52%,52.61%,30.77%,9.17%,2.78%,4.67%,53.61%,33.88%,5.05%,2.84%,4.62%,Brighton and Hove,Brighton and Hove,Coast to Capital,SPN
E01016933,87.8,32.00%,21.00%,25.39%,14.33%,7.28%,32.70%,39.85%,17.44%,8.49%,1.51%,31.77%,39.38%,11.52%,14.89%,2.44%,30.87%,41.58%,17.32%,8.69%,1.54%,55.25%,30.03%,7.40%,3.63%,3.70%,53.14%,26.16%,9.75%,6.72%,4.23%,54.36%,33.20%,5.40%,3.26%,3.78%,Brighton and Hove,Brighton and Hove,Coast to Capital,SPN
E01016934,67.6,32.60%,45.22%,11.65%,5.11%,5.42%,33.73%,50.33%,9.78%,4.96%,1.21%,32.53%,51.48%,7.91%,5.63%,2.46%,32.32%,52.31%,9.14%,5.01%,1.22%,43.03%,48.06%,5.41%,1.57%,1.92%,40.24%,48.43%,8.10%,1.30%,1.92%,42.48%,52.32%,1.94%,1.32%,1.94%,Brighton and Hove,Brighton and Hove,Coast to Capital,SPN
E01016935,65.3,47.45%,13.04%,17.37%,12.90%,9.24%,48.71%,25.01%,14.98%,8.46%,2.84%,47.99%,23.62%,12.41%,12.51%,3.47%,38.20%,29.69%,18.55%,10.15%,3.41%,64.64%,21.58%,6.39%,3.38%,4.01%,63.66%,20.93%,7.91%,3.32%,4.18%,57.44%,27.15%,6.83%,3.77%,4.82%,Brighton and Hove,Brighton and Hove,Coast to Capital,SPN
E01016936,112.9,43.05%,27.30%,12.45%,8.33%,8.88%,43.32%,34.26%,13.62%,5.97%,2.83%,42.27%,34.98%,11.19%,7.54%,4.02%,41.84%,36.08%,13.16%,6.05%,2.86%,54.23%,34.64%,6.83%,2.27%,2.02%,51.96%,35.44%,8.03%,2.35%,2.23%,53.12%,37.80%,4.89%,2.15%,2.05%,Brighton and Hove,Brighton and Hove,Coast to Capital,SPN
E01016937,157.8,41.47%,11.71%,25.07%,12.17%,9.58%,42.24%,32.33%,15.68%,7.95%,1.80%,41.97%,30.50%,13.22%,11.77%,2.54%,40.93%,32.87%,16.24%,8.12%,1.83%,68.15%,21.67%,4.49%,2.50%,3.19%,67.89%,21.05%,5.08%,2.60%,3.38%,67.14%,23.17%,3.89%,2.55%,3.26%,Brighton and Hove,Brighton and Hove,Coast to Capital,SPN
E01016938,111.2,42.22%,11.44%,24.56%,12.58%,9.20%,42.74%,32.94%,15.80%,6.19%,2.32%,42.52%,31.14%,14.56%,8.35%,3.43%,39.25%,34.48%,17.26%,6.55%,2.46%,68.97%,22.22%,4.74%,1.99%,2.08%,68.71%,21.59%,5.47%,2.02%,2.21%,67.04%,24.34%,4.51%,1.91%,2.20%,Brighton and Hove,Brighton and Hove,Coast to Capital,SPN
E01016939,53.5,40.67%,42.93%,7.87%,4.62%,3.91%,41.67%,45.77%,7.62%,3.56%,1.38%,38.51%,48.36%,6.56%,4.23%,2.33%,39.29%,48.75%,6.99%,3.37%,1.61%,51.51%,39.57%,6.08%,1.28%,1.56%,45.86%,44.62%,6.56%,1.40%,1.56%,51.15%,43.79%,2.46%,1.03%,1.57%,Brighton and Hove,Brighton and Hove,Coast to Capital,SPN
E01016940,61.7,35.86%,33.77%,17.49%,6.95%,5.93%,36.42%,44.97%,11.44%,5.82%,1.34%,35.37%,45.20%,9.62%,8.35%,1.46%,34.74%,46.46%,11.51%,5.92%,1.37%,52.95%,35.58%,6.61%,2.62%,2.24%,48.62%,39.52%,6.95%,2.38%,2.52%,51.82%,39.27%,4.38%,2.25%,2.28%,Brighton and Hove,Brighton and Hove,Coast to Capital,SPN
E01016941,210.3,32.28%,6.79%,25.79%,22.44%,12.69%,32.40%,31.91%,26.73%,5.60%,3.36%,32.05%,28.54%,25.14%,9.83%,4.44%,26.80%,33.96%,29.57%,6.05%,3.63%,68.78%,22.20%,5.45%,1.37%,2.20%,69.58%,20.40%,6.05%,1.43%,2.53%,65.49%,24.97%,5.73%,1.43%,2.38%,Brighton and Hove,Brighton and Hove,Coast to Capital,SPN
E01016942,86.9,47.48%,5.66%,30.52%,7.46%,8.89%,47.47%,33.18%,12.54%,5.40%,1.42%,47.27%,31.59%,9.16%,9.78%,2.20%,45.00%,34.37%,13.51%,5.64%,1.48%,70.71%,21.57%,4.07%,1.67%,1.98%,78.44%,12.93%,4.58%,1.92%,2.14%,69.19%,22.97%,4.02%,1.75%,2.07%,Brighton and Hove,Brighton and Hove,Coast to Capital,SPN
E01016943,102.7,45.73%,23.06%,14.28%,8.94%,7.98%,46.22%,33.27%,12.17%,6.06%,2.28%,43.81%,34.32%,11.07%,7.59%,3.21%,43.42%,35.84%,12.22%,6.19%,2.33%,62.01%,28.79%,5.27%,1.77%,2.16%,60.85%,29.04%,6.33%,1.62%,2.17%,61.14%,31.35%,3.66%,1.64%,2.20%,Brighton and Hove,Brighton and Hove,Coast to Capital,SPN
E01016944,143.5,40.32%,9.57%,16.85%,19.72%,13.53%,40.32%,23.87%,22.88%,8.11%,4.82%,40.09%,21.59%,21.72%,10.04%,6.56%,38.95%,23.85%,23.99%,8.29%,4.93%,67.26%,20.89%,7.36%,2.13%,2.36%,64.97%,22.33%,8.14%,2.09%,2.48%,66.14%,21.97%,7.57%,1.92%,2.41%,Brighton and Hove,Brighton and Hove,Coast to Capital,SPN
E01016945,170.8,40.50%,5.29%,18.18%,24.04%,11.99%,40.70%,21.50%,26.93%,7.22%,3.65%,40.68%,19.58%,25.39%,8.54%,5.80%,39.44%,21.27%,28.20%,7.37%,3.72%,71.70%,19.51%,5.63%,1.47%,1.68%,73.09%,17.42%,6.20%,1.48%,1.82%,71.15%,20.10%,5.67%,1.37%,1.71%,Brighton and Hove,Brighton and Hove,Coast to Capital,SPN
E01016946,77.1,28.38%,28.46%,21.58%,10.57%,11.01%,29.19%,44.60%,17.68%,6.20%,2.34%,27.51%,44.63%,14.89%,9.12%,3.85%,27.17%,46.48%,17.68%,6.30%,2.37%,50.61%,39.54%,5.59%,1.70%,2.57%,48.91%,40.51%,6.35%,1.52%,2.71%,49.30%,43.52%,3.03%,1.54%,2.61%,Brighton and Hove,Brighton and Hove,Coast to Capital,SPN
E01016947,98.0,51.80%,7.23%,19.57%,9.98%,11.42%,52.21%,23.36%,16.15%,6.18%,2.11%,51.99%,20.81%,14.23%,10.05%,2.92%,45.17%,25.68%,19.67%,7.07%,2.41%,73.39%,18.94%,4.36%,1.61%,1.71%,71.20%,19.18%,5.39%,2.22%,2.00%,69.28%,22.60%,4.32%,1.84%,1.96%,Brighton and Hove,Brighton and Hove,Coast to Capital,SPN
E01016948,108.5,45.33%,23.97%,14.21%,8.18%,8.31%,46.31%,33.34%,12.12%,6.68%,1.54%,44.34%,33.87%,10.86%,7.99%,2.95%,43.95%,35.47%,12.24%,6.78%,1.56%,60.77%,28.93%,6.46%,1.77%,2.06%,58.55%,29.96%,7.39%,1.75%,2.35%,60.52%,31.16%,4.59%,1.64%,2.09%,Brighton and Hove,Brighton and Hove,Coast to Capital,SPN
E01016949,101.5,44.51%,11.75%,22.23%,12.38%,9.12%,45.19%,29.38%,16.81%,7.53%,1.09%,43.93%,28.59%,13.68%,11.40%,2.41%,42.74%,31.01%,17.38%,7.74%,1.13%,59.59%,30.24%,4.42%,2.47%,3.28%,68.08%,20.53%,5.76%,2.26%,3.37%,67.67%,22.47%,4.16%,2.32%,3.37%,Brighton and Hove,Brighton and Hove,Coast to Capital,SPN
E01016950,154.5,30.33%,9.25%,26.40%,23.61%,10.41%,30.73%,32.03%,26.07%,9.22%,1.96%,30.35%,29.37%,25.08%,11.69%,3.52%,28.64%,32.49%,27.42%,9.44%,2.01%,68.92%,19.73%,5.49%,2.35%,3.51%,66.71%,20.49%,6.75%,2.46%,3.59%,67.38%,21.67%,5.08%,2.28%,3.60%,Brighton and Hove,Brighton and Hove,Coast to Capital,SPN
E01016951,120.0,31.56%,6.72%,25.28%,25.07%,11.37%,31.59%,30.60%,27.16%,7.99%,2.67%,31.52%,28.05%,26.32%,8.93%,5.18%,30.19%,30.81%,28.15%,8.13%,2.72%,73.87%,17.71%,4.67%,1.70%,2.06%,71.38%,19.47%,5.20%,1.82%,2.13%,73.04%,18.68%,4.45%,1.73%,2.10%,Brighton and Hove,Brighton and Hove,Coast to Capital,SPN
E01016952,159.9,22.96%,6.89%,21.38%,32.93%,15.84%,23.58%,27.20%,36.43%,8.22%,4.57%,23.44%,25.50%,34.11%,9.54%,7.41%,22.66%,27.22%,38.92%,6.58%,4.62%,64.70%,27.82%,5.87%,0.73%,0.88%,62.57%,27.87%,6.10%,2.46%,0.99%,64.21%,28.71%,5.50%,0.70%,0.89%,Brighton and Hove,Brighton and Hove,Coast to Capital,SPN
E01016953,117.5,41.39%,18.18%,17.54%,12.61%,10.29%,41.84%,31.63%,16.97%,7.17%,2.39%,41.32%,30.35%,14.95%,9.46%,3.92%,40.23%,32.51%,17.52%,7.30%,2.43%,64.35%,25.14%,6.43%,1.82%,2.26%,60.07%,28.37%,7.20%,1.71%,2.64%,63.39%,27.11%,5.46%,1.74%,2.30%,Brighton and Hove,Brighton and Hove,Coast to Capital,SPN
E01016954,160.9,35.32%,5.77%,14.07%,33.40%,11.44%,35.49%,18.25%,37.58%,5.00%,3.68%,35.53%,16.55%,34.42%,8.77%,4.74%,34.39%,18.18%,38.60%,5.09%,3.74%,76.92%,14.89%,5.30%,1.40%,1.48%,75.91%,15.14%,5.92%,1.54%,1.48%,76.33%,15.54%,5.20%,1.43%,1.51%,Brighton and Hove,Brighton and Hove,Coast to Capital,SPN
E01016955,147.5,32.96%,5.78%,25.80%,18.94%,16.52%,33.20%,29.29%,22.33%,11.15%,4.02%,32.97%,27.12%,20.28%,12.59%,7.04%,28.10%,30.84%,24.75%,11.98%,4.32%,66.77%,22.73%,6.26%,1.72%,2.51%,66.01%,22.49%,7.09%,1.83%,2.58%,64.22%,24.78%,6.44%,1.85%,2.70%,Brighton and Hove,Brighton and Hove,Coast to Capital,SPN
E01016956,52.5,19.30%,42.52%,11.86%,4.86%,21.46%,22.51%,46.25%,16.77%,11.88%,2.59%,17.60%,49.65%,7.11%,22.86%,2.78%,21.92%,47.53%,16.28%,14.06%,0.21%,31.56%,63.03%,4.91%,0.31%,0.20%,32.02%,63.65%,3.07%,1.16%,0.09%,37.37%,61.77%,0.86%,0.00%,0.00%,Brighton and Hove,Brighton and Hove,Coast to Capital,SPN
E01016957,66.2,39.11%,10.16%,24.07%,15.79%,10.86%,39.18%,31.41%,17.76%,9.77%,1.88%,38.99%,26.90%,16.12%,15.02%,2.97%,22.49%,38.98%,23.70%,12.42%,2.39%,67.99%,17.86%,6.38%,3.29%,4.48%,63.31%,18.91%,9.15%,3.58%,5.05%,57.82%,24.49%,8.05%,3.95%,5.70%,Brighton and Hove,Brighton and Hove,Coast to Capital,SPN
E01016958,60.6,28.80%,46.98%,14.38%,5.12%,4.73%,30.70%,51.81%,12.07%,4.60%,0.82%,28.30%,53.43%,10.22%,6.70%,1.35%,29.25%,53.54%,11.72%,4.66%,0.83%,40.16%,47.39%,8.42%,2.55%,1.47%,38.83%,49.56%,8.06%,1.96%,1.59%,41.95%,50.93%,3.80%,1.83%,1.49%,Brighton and Hove,Brighton and Hove,Coast to Capital,SPN
E01016959,45.8,25.41%,45.18%,14.45%,7.68%,7.28%,26.60%,50.19%,14.40%,6.44%,2.37%,24.63%,51.64%,11.19%,8.66%,3.88%,24.74%,52.07%,14.24%,6.54%,2.41%,36.87%,46.79%,11.74%,1.95%,2.65%,35.24%,46.88%,13.08%,1.90%,2.91%,36.74%,52.79%,6.61%,1.16%,2.70%,Brighton and Hove,Brighton and Hove,Coast to Capital,SPN
E01016960,82.2,36.46%,32.51%,18.45%,6.55%,6.03%,38.23%,42.48%,12.80%,5.34%,1.14%,36.31%,42.55%,10.92%,8.76%,1.47%,34.93%,45.38%,12.93%,5.57%,1.19%,53.20%,34.61%,7.17%,2.52%,2.49%,51.04%,37.08%,6.62%,2.58%,2.68%,51.70%,40.42%,2.81%,2.48%,2.60%,Brighton and Hove,Brighton and Hove,Coast to Capital,SPN
E01016961,69.0,24.86%,27.92%,17.47%,10.99%,18.75%,25.25%,37.53%,23.80%,10.51%,2.90%,24.58%,36.93%,13.38%,21.90%,3.20%,23.06%,38.89%,24.32%,10.76%,2.97%,34.06%,51.09%,8.39%,2.66%,3.80%,39.64%,45.23%,8.43%,2.64%,4.06%,38.30%,50.68%,4.53%,2.60%,3.89%,Brighton and Hove,Brighton and Hove,Coast to Capital,SPN
E01016962,55.0,24.45%,47.84%,14.13%,7.33%,6.26%,25.96%,52.84%,12.24%,6.63%,2.32%,23.69%,53.52%,11.67%,7.83%,3.30%,23.86%,55.04%,11.97%,6.76%,2.37%,35.92%,48.96%,9.80%,2.67%,2.65%,34.32%,49.15%,10.53%,2.73%,3.26%,35.20%,54.99%,4.95%,2.16%,2.70%,Brighton and Hove,Brighton and Hove,Coast to Capital,SPN
E01016963,108.4,35.58%,15.10%,23.47%,12.57%,13.28%,35.80%,34.28%,17.12%,11.22%,1.58%,35.90%,30.15%,15.85%,15.21%,2.88%,32.56%,35.68%,18.35%,11.75%,1.66%,61.70%,25.99%,6.01%,2.76%,3.54%,58.86%,27.63%,7.22%,2.74%,3.55%,59.59%,28.86%,5.17%,2.68%,3.71%,Brighton and Hove,Brighton and Hove,Coast to Capital,SPN
E01016964,206.3,24.98%,6.43%,16.02%,24.59%,27.98%,24.93%,22.43%,33.70%,6.06%,12.89%,24.83%,19.89%,16.60%,22.21%,16.47%,23.00%,22.69%,34.97%,8.82%,10.51%,46.64%,38.66%,12.93%,0.74%,1.03%,46.99%,24.11%,6.05%,14.18%,8.67%,45.21%,42.70%,10.32%,0.72%,1.06%,Brighton and Hove,Brighton and Hove,Coast to Capital,SPN
E01016966,140.3,44.52%,19.64%,19.67%,7.32%,8.85%,44.59%,36.29%,11.98%,5.05%,2.09%,43.43%,35.49%,10.11%,8.26%,2.70%,42.38%,37.61%,12.73%,5.15%,2.14%,62.58%,29.25%,4.45%,1.96%,1.75%,62.46%,28.30%,5.36%,2.12%,1.76%,64.27%,27.97%,4.10%,1.87%,1.79%,Brighton and Hove,Brighton and Hove,Coast to Capital,SPN
E01016967,142.0,44.43%,9.30%,20.60%,15.92%,9.75%,44.47%,28.44%,18.80%,6.63%,1.67%,44.20%,26.98%,17.68%,8.17%,2.96%,36.43%,32.32%,21.78%,7.56%,1.90%,74.94%,18.73%,3.58%,1.37%,1.37%,70.76%,21.49%,4.50%,1.71%,1.55%,71.23%,21.97%,3.67%,1.56%,1.57%,Brighton and Hove,Brighton and Hove,Coast to Capital,SPN
E01016968,122.9,42.17%,6.42%,17.31%,24.74%,9.36%,42.03%,22.05%,27.54%,5.59%,2.79%,42.25%,19.94%,25.73%,7.95%,4.14%,40.80%,22.02%,28.64%,5.70%,2.84%,75.73%,15.70%,5.20%,1.62%,1.76%,73.95%,16.56%,6.18%,1.55%,1.76%,74.98%,16.46%,5.19%,1.58%,1.79%,Brighton and Hove,Brighton and Hove,Coast to Capital,SPN
E01016969,143.9,33.72%,11.85%,27.68%,17.89%,8.86%,34.02%,37.74%,20.98%,5.73%,1.53%,33.11%,36.18%,20.05%,7.52%,3.13%,31.83%,38.66%,22.06%,5.87%,1.57%,62.77%,29.90%,4.17%,1.53%,1.63%,67.45%,24.75%,4.45%,1.63%,1.73%,61.46%,31.81%,3.55%,1.50%,1.67%,Brighton and Hove,Brighton and Hove,Coast to Capital,SPN
E01016970,88.2,41.76%,23.15%,19.42%,8.87%,6.80%,41.80%,37.76%,13.01%,5.79%,1.64%,39.41%,39.08%,11.68%,6.31%,3.53%,38.81%,40.68%,12.98%,5.87%,1.66%,59.97%,29.95%,6.24%,2.00%,1.84%,57.84%,30.89%,7.35%,2.07%,1.84%,58.89%,32.98%,4.41%,1.86%,1.87%,Brighton and Hove,Brighton and Hove,Coast to Capital,SPN
E01016971,180.6,41.76%,18.64%,22.27%,7.49%,9.84%,42.04%,38.87%,11.46%,5.30%,2.33%,40.86%,37.81%,10.84%,5.93%,4.56%,40.18%,40.22%,11.86%,5.37%,2.36%,64.15%,28.70%,4.43%,1.37%,1.35%,65.08%,27.23%,4.92%,1.42%,1.35%,63.38%,30.41%,3.55%,1.29%,1.37%,Brighton and Hove,Brighton and Hove,Coast to Capital,SPN
E01016972,102.3,43.60%,24.36%,13.47%,8.81%,9.76%,44.85%,33.20%,12.39%,6.79%,2.77%,43.65%,32.91%,11.42%,7.58%,4.44%,43.29%,34.50%,12.51%,6.88%,2.81%,57.26%,33.17%,5.75%,1.66%,2.15%,53.69%,35.66%,6.68%,1.62%,2.36%,56.69%,35.35%,4.51%,1.27%,2.18%,Brighton and Hove,Brighton and Hove,Coast to Capital,SPN
E01016973,57.1,41.37%,42.14%,9.39%,2.83%,4.28%,42.98%,43.55%,9.92%,2.48%,1.08%,38.67%,48.12%,8.60%,3.09%,1.52%,40.25%,47.07%,9.10%,2.50%,1.08%,46.50%,43.98%,7.63%,1.30%,0.59%,45.05%,45.48%,7.87%,1.01%,0.59%,48.87%,46.38%,3.33%,0.82%,0.59%,Brighton and Hove,Brighton and Hove,Coast to Capital,SPN
E01016974,78.2,40.47%,33.78%,8.52%,5.37%,11.86%,43.59%,34.81%,15.16%,5.26%,1.18%,40.47%,37.55%,7.91%,11.99%,2.08%,41.64%,36.76%,15.07%,5.34%,1.20%,49.00%,42.98%,4.45%,2.04%,1.53%,45.19%,45.88%,5.71%,1.68%,1.54%,49.64%,45.01%,2.11%,1.70%,1.55%,Brighton and Hove,Brighton and Hove,Coast to Capital,SPN
E01016975,76.0,42.99%,37.82%,11.94%,3.68%,3.58%,44.51%,43.87%,7.09%,2.78%,1.76%,40.82%,47.50%,6.15%,3.40%,2.12%,41.96%,47.14%,6.33%,2.80%,1.77%,54.76%,36.65%,5.98%,1.18%,1.43%,51.99%,38.97%,6.31%,1.29%,1.44%,55.61%,39.72%,2.27%,0.96%,1.45%,Brighton and Hove,Brighton and Hove,Coast to Capital,SPN
E01016976,58.0,31.71%,57.41%,4.57%,3.19%,3.12%,34.30%,52.88%,8.35%,2.84%,1.64%,30.50%,57.63%,6.86%,2.86%,2.15%,33.48%,54.87%,7.16%,2.85%,1.64%,35.11%,54.86%,7.61%,1.45%,0.97%,32.67%,58.67%,6.41%,1.08%,1.16%,37.71%,58.42%,1.97%,0.93%,0.97%,Brighton and Hove,Brighton and Hove,Coast to Capital,SPN
E01016977,59.6,35.72%,40.18%,13.17%,6.26%,4.66%,38.38%,45.06%,11.00%,5.32%,0.24%,34.72%,48.36%,9.25%,6.56%,1.10%,37.14%,46.86%,10.37%,5.39%,0.25%,46.54%,43.04%,6.13%,2.33%,1.95%,44.57%,43.60%,8.08%,1.80%,1.96%,49.26%,43.83%,3.12%,1.82%,1.98%,Brighton and Hove,Brighton and Hove,Coast to Capital,SPN
E01016978,66.1,39.34%,16.38%,20.02%,13.19%,11.07%,40.21%,31.69%,16.25%,10.32%,1.54%,38.70%,31.37%,12.87%,14.21%,2.85%,38.06%,33.13%,17.69%,9.56%,1.57%,58.84%,28.62%,6.13%,2.73%,3.68%,57.07%,28.34%,6.83%,3.83%,3.93%,58.31%,30.20%,5.24%,2.49%,3.76%,Brighton and Hove,Brighton and Hove,Coast to Capital,SPN
E01016979,76.0,32.11%,45.59%,11.20%,4.63%,6.47%,35.22%,47.73%,11.83%,4.11%,1.11%,32.12%,50.66%,8.98%,6.20%,2.04%,34.08%,49.30%,11.55%,3.95%,1.12%,44.25%,45.23%,7.67%,1.60%,1.25%,39.27%,49.57%,7.21%,2.05%,1.89%,45.38%,48.03%,3.93%,1.41%,1.25%,Brighton and Hove,Brighton and Hove,Coast to Capital,SPN
E01016980,52.5,29.08%,33.25%,19.01%,11.21%,7.45%,30.15%,45.06%,15.44%,8.09%,1.26%,28.80%,45.14%,11.69%,12.54%,1.82%,27.63%,46.88%,15.88%,8.31%,1.30%,46.09%,38.94%,7.53%,3.74%,3.71%,45.59%,38.43%,8.72%,3.55%,3.71%,44.77%,43.26%,4.52%,3.64%,3.81%,Brighton and Hove,Brighton and Hove,Coast to Capital,SPN
E01016981,54.9,27.47%,47.05%,11.33%,5.58%,8.56%,29.32%,46.99%,18.41%,3.51%,1.77%,27.41%,49.28%,12.36%,8.25%,2.70%,27.79%,49.09%,17.78%,3.54%,1.79%,39.71%,46.83%,10.28%,1.84%,1.33%,35.90%,51.19%,9.93%,1.19%,1.79%,39.59%,54.49%,3.68%,0.89%,1.34%,Brighton and Hove,Brighton and Hove,Coast to Capital,SPN
E01016982,37.4,31.87%,62.72%,3.79%,0.97%,0.65%,34.21%,56.29%,8.36%,1.14%,0.00%,30.90%,60.48%,6.83%,1.80%,0.00%,32.90%,58.78%,7.18%,1.15%,0.00%,35.83%,54.79%,7.48%,1.51%,0.39%,31.61%,59.77%,7.48%,0.75%,0.39%,37.40%,60.16%,1.29%,0.76%,0.39%,Brighton and Hove,Brighton and Hove,Coast to Capital,SPN
E01016983,38.1,35.03%,50.88%,8.47%,2.56%,3.06%,36.04%,45.95%,14.98%,1.76%,1.27%,34.29%,47.90%,13.74%,2.49%,1.58%,25.05%,55.26%,16.20%,2.03%,1.47%,40.14%,44.34%,13.19%,1.38%,0.96%,38.25%,47.81%,12.04%,0.59%,1.31%,30.98%,62.68%,4.55%,0.68%,1.11%,Brighton and Hove,Brighton and Hove,Coast to Capital,SPN
E01016984,39.8,31.49%,56.57%,6.33%,3.33%,2.27%,33.03%,50.94%,12.34%,2.02%,1.67%,31.20%,52.89%,11.71%,2.28%,1.92%,31.90%,52.79%,11.60%,2.03%,1.68%,36.16%,50.54%,10.83%,1.48%,0.99%,33.98%,51.46%,12.21%,0.94%,1.41%,36.18%,59.88%,2.01%,0.94%,0.99%,Brighton and Hove,Brighton and Hove,Coast to Capital,SPN
E01016985,51.0,34.69%,39.40%,12.47%,6.00%,7.43%,37.48%,44.53%,11.93%,5.32%,0.73%,34.98%,45.98%,9.64%,7.98%,1.42%,36.13%,45.86%,11.88%,5.39%,0.74%,48.82%,42.52%,5.30%,1.41%,1.96%,45.45%,45.45%,5.96%,1.17%,1.96%,48.53%,45.77%,2.53%,1.19%,1.99%,Brighton and Hove,Brighton and Hove,Coast to Capital,SPN
E01016986,77.8,38.43%,12.44%,26.06%,12.16%,10.91%,38.84%,33.96%,14.69%,10.37%,2.14%,38.56%,31.94%,12.49%,14.26%,2.75%,31.42%,37.72%,16.86%,11.61%,2.39%,61.72%,24.99%,6.64%,2.71%,3.94%,62.82%,22.01%,8.00%,2.90%,4.28%,57.02%,29.54%,5.99%,3.04%,4.41%,Brighton and Hove,Brighton and Hove,Coast to Capital,SPN
E01016987,98.0,30.86%,18.49%,22.61%,16.80%,11.23%,32.44%,32.60%,23.08%,10.05%,1.83%,32.02%,29.83%,19.35%,16.52%,2.28%,29.69%,33.28%,24.70%,10.43%,1.90%,53.49%,29.56%,8.27%,3.57%,5.11%,50.87%,29.89%,10.23%,3.77%,5.23%,50.73%,34.08%,6.18%,3.70%,5.30%,Brighton and Hove,Brighton and Hove,Coast to Capital,SPN
